"País","CAB","INF"
"Brazil",-3.61175932881635,7.62559212320177
"Colombia",-3.24417636368609,1.52266661083745
"Indonesia",-3.35144887531868,4.35108277153213
"India",-2.62518692065776,6.25028293073481
"Mexico",-2.10043355908471,2.04182852282307
"Russian Federation",1.62827091970511,5.89546528268701
